1.05579898793,1.0558726054
0.987861255041,0.987922733793
0.971938232963,0.971970817217
0.968387319491,0.968404729779
0.967612650532,0.96762425739
0.967436404182,0.967446149542
0.967386127664,0.967395399625
0.967361780313,0.9673709835
0.96734226667,0.967351603966
0.967323128994,0.967332681784
0.967303297841,0.967313123437
0.967282443092,0.967292604538
0.967260314868,0.967270918764
0.967236779057,0.967247862082
0.967211629336,0.967223285482
0.967184639894,0.967196953984
0.967155612432,0.967168644071
0.967124301654,0.96713817005
0.967090433607,0.967105233899
0.967053725169,0.967069581151
0.967013890927,0.967030917223
0.966970560642,0.966988891363
0.966923376689,0.966943165431
0.966871955074,0.966893340533
0.966815802913,0.966839001729
0.966754496098,0.966779658428
0.966687452335,0.966714807428
0.966614090479,0.966643866438
0.966533801877,0.966566247436
0.966445840322,0.966481234019
0.96634944471,0.966388098322
0.966243769114,0.966286000151
0.966127844957,0.966174051166
0.966000677301,0.966051225479
0.965861105002,0.965916476571
0.96570789814,0.965768548158
0.965539661738,0.965606163328
0.965354924019,0.965427846863
0.965152003444,0.965231982561
0.964929122191,0.965016870545
0.964684258287,0.964780525519
0.964415222406,0.964520870493
0.964119657874,0.964235587762
0.963794947817,0.963922120058
0.96343824382,0.96357772442
0.963046532411,0.963199472198
0.962616667151,0.962784180274
0.962145467217,0.962328707943
0.961629758661,0.961829812481
0.961066499352,0.961284283262
0.960453298229,0.960689078157
0.959787393992,0.960041754521
0.959066180082,0.959339110897
0.958286346151,0.95857828397
0.957444262046,0.957755250426
0.956536657535,0.956866529125
0.955559385511,0.955907748296
0.954508976294,0.954874433004
0.953381116574,0.953763184639
0.952172296552,0.952569798781
0.950878696946,0.951291702115
0.949498143334,0.949926620493
0.948029798957,0.948473227712
0.946473776148,0.946931095077
0.944831695694,0.945302049701
0.943106342967,0.943589685055
0.941302685783,0.941798759195
0.939428167847,0.93993631693
0.937491330963,0.938011104098
0.935503902344,0.936034117754
0.933479111928,0.934018271474
0.931434488067,0.931981246059
0.929392061554,0.929944597758
0.927372755913,0.92792977278
0.925384772512,0.925955514495
0.923422526855,0.924006488461
0.921482005945,0.922061574001
0.919549874388,0.92017578964
0.917683660984,0.91831143315
0.915826407763,0.916444915992
0.913998661133,0.9146399647
0.912200775284,0.91287386532
0.910480494683,0.911145274456
0.908797141451,0.90947416654
0.907183785851,0.907845475353
0.905549849455,0.906268216096
0.904007444015,0.904708698392
0.90249013213,0.903193720258
